1180,24,3.5,36,In-State,9,Psychology,79,Accepted,1
1070,21,3.1,32,Out-of-State,10,Architecture,51,Accepted,1
1170,24,3.5,36,Out-of-State,10,Engineering,61,Accepted,1
1210,25,3.6,37,Out-of-State,10,Psychology,79,Considering,1
1130,23,3.4,35,In-State,9,Business and Management,54,Accepted,1
1200,25,3,31,Out-of-State,10,Finance and Accounting,65,Considering,0
1540,35,3.9,40,Out-of-State,10,Engineering,61,Accepted,1
1250,26,3.6,37,Out-of-State,10,Business and Management,54,Considering,1
910,16,3.7,38,Out-of-State,10,Health Professions,68,Considering,0
1170,24,3.5,36,Out-of-State,10,Engineering,61,Accepted,1
1130,23,3.3,34,Out-of-State,10,Chemistry,55,Considering,0
1240,26,4,42,Out-of-State,10,Business and Management,54,Accepted,1
1230,26,3.9,40,In-State,9,Education,60,Accepted,1
1290,27,3.5,36,Out-of-State,10,History,69,Considering,1
980,18,3.1,32,Out-of-State,10,Interdisciplinary Studies,70,Considering,0
980,18,3.3,34,Out-of-State,10,Kinesiology and Physical Therapy,81,Considering,0
1130,23,3.6,37,Out-of-State,10,Business and Management,54,Accepted,1
1210,25,2.1,22,Out-of-State,10,Education,60,Accepted,1
920,17,3.9,40,In-State,9,Engineering,61,Accepted,1
1280,27,2.8,29,In-State,9,Education,60,Accepted,1
1100,22,3.6,37,Out-of-State,10,Engineering,61,Accepted,1
990,19,2.7,28,In-State,9,History,69,Accepted,1
1390,31,3.6,37,Out-of-State,10,Biology,53,Accepted,1
1130,23,4,42,Out-of-State,10,History,69,Accepted,1
1060,21,3.8,39,In-State,9,History,69,Considering,0
1140,23,3.9,40,Out-of-State,10,Economics,59,Considering,1
810,14,3,31,Out-of-State,10,Kinesiology and Physical Therapy,81,Considering,0
1380,30,3.5,36,Out-of-State,10,Business and Management,54,Considering,1
1560,35,3.9,40,In-State,9,Computer Science,57,Considering,1
1380,30,3,31,Out-of-State,10,Business and Management,54,Accepted,1
1400,31,3.9,40,In-State,9,Engineering,61,Accepted,1
1210,25,3.9,40,Out-of-State,10,Biology,53,Accepted,1
1430,32,3.8,39,Out-of-State,10,History,69,Considering,1
1410,31,3.1,32,Out-of-State,10,Film and Photography,64,Considering,0
1070,21,3,31,Out-of-State,10,Psychology,79,Accepted,1
940,17,3,31,Out-of-State,10,Business and Management,54,Considering,0
1100,22,3.9,40,Out-of-State,10,History,69,Considering,0
1380,30,3.9,40,Out-of-State,10,Math,72,Considering,1
1130,23,4,42,Out-of-State,10,Kinesiology and Physical Therapy,81,Accepted,1
1310,28,3.4,35,In-State,9,Business and Management,54,Accepted,1
1100,22,3.6,37,In-State,9,Business and Management,54,Accepted,1
